trade_id,stock_code,stock_name,buy_price,entry_reason,condition_name,entry_min,profit_rate,exit_reason,exit_category,hold_hours,buy_time_str,entry_date,choch_grade,exit_type,time_bucket,is_win,is_alpha,regime,regime_score,regime_reasons,regime_cutoff,kospi_last,kosdaq_last,v132_blocked,v132_reason,v14_blocked,v14_reason,v14_size,pnl,adj_pnl
352,039440,에스티아이,35450.00,12:42 SMC LONG: CHoCH[A급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,762,0.00,"12:50 Early Failure[no_follow] 구조 (방향실패(2)+거래량고갈(1), score=3)",EXPERIMENT_EXIT,0.1225095675,2026-02-10 12:42,2026-02-10,A_SWEEP,EF,12:00~13:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-02-09,2026-02-09,2026-02-09,False,,False,,1.0,0.0,0.0
355,452160,제이엔비,6570.00,11:40 SMC LONG: CHoCH[B급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,700,-0.91,"12:39 구조 손절 (6,524원, -0.91%)",RISK_EXIT,0.9852591861111111,2026-02-13 11:40,2026-02-13,B,STRUCT_STOP,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-02-12,2026-02-12,2026-02-12,True,CHOCH_GRADE_BLOCK,True,CHOCH_GRADE_BLOCK,0.0,-0.91,
357,474650,링크솔루션,88900.00,13:23 SMC LONG: CHoCH[B급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,803,-1.12,"13:29 구조 손절 (88,302원, -1.12%)",RISK_EXIT,0.10103935416666666,2026-02-19 13:23,2026-02-19,B,STRUCT_STOP,12:00~13:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-02-18,2026-02-13,2026-02-13,True,CHOCH_GRADE_BLOCK,True,CHOCH_GRADE_BLOCK,0.0,-1.12,
358,417840,저스템,6890.00,13:29 SMC LONG: CHoCH[B급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,809,-0.29,"13:35 Early Failure[no_follow] 구조 (방향실패(2)+거래량고갈(1), score=3)",EXPERIMENT_EXIT,0.11053748555555555,2026-02-19 13:29,2026-02-19,B,EF,12:00~13:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-02-18,2026-02-13,2026-02-13,True,CHOCH_GRADE_BLOCK,True,CHOCH_GRADE_BLOCK,0.0,-0.29,
361,130660,한전산업,25350.00,11:08 SMC LONG: CHoCH[B급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,668,-1.18,"14:42 구조 손절 (25,146원, -1.18%)",RISK_EXIT,3.5763965108333333,2026-02-25 11:08,2026-02-25,B,STRUCT_STOP,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-02-24,2026-02-24,2026-02-24,True,CHOCH_GRADE_BLOCK,True,CHOCH_GRADE_BLOCK,0.0,-1.18,
366,218410,RFHIC,85100.00,EXPERIMENT:10:19,VWAP+AI,619,-2.12,"10:58 Hard Stop (-2.0%, -2.12%) [부분청산 0차]",RISK_EXIT,0.6536866722222222,2026-03-26 10:19,2026-03-26,UNKNOWN,HARD_STOP,09:30~10:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-03-25,2026-03-25,2026-03-25,False,,False,,1.0,-2.12,-2.12
367,073490,이노와이어리스,43050.00,EXPERIMENT:10:19,VWAP+AI,619,-2.32,"11:17 Hard Stop (-2.0%, -2.32%) [부분청산 0차]",RISK_EXIT,0.9734525772222222,2026-03-26 10:19,2026-03-26,UNKNOWN,HARD_STOP,09:30~10:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-03-25,2026-03-25,2026-03-25,False,,False,,1.0,-2.32,-2.32
371,078600,대주전자재료,125200.00,10:44 TREND BREAKOUT[NORMAL]: 고점돌파(124500→125200) Vol×1.7 몸통64% 점수5/5 이격1.3%,VWAP+AI,644,-1.36,"10:50 Early Failure[no_follow] 구조 (방향실패(2)+거래량고갈(1), score=3)",EXPERIMENT_EXIT,0.10079973194444444,2026-04-06 10:44,2026-04-06,TREND_BREAKOUT,EF,10:30~12:00,False,False,RISK_OFF,-4,KOSPI_below_EMA20|KOSPI_slope_down|KOSDAQ_below_EMA20|KOSDAQ_slope_down,2026-04-05,2026-04-03,2026-04-03,False,,True,REGIME_BLOCK_RISK_OFF,0.0,-1.36,
376,160980,싸이맥스,28600.00,EXPLORATION:10:43 돌파(28400→28600 +0.70%) RVOL=4.6x,VWAP+AI,643,-2.10,"12:55 Hard Stop (-2.0%, -2.10%) [부분청산 0차]",RISK_EXIT,2.1871832308333334,2026-04-14 10:43,2026-04-14,EXPLORATION,HARD_STOP,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-04-13,2026-04-13,2026-04-13,False,,False,,1.0,-2.1,-2.1
377,082920,비츠로셀,44700.00,EXPLORATION:11:03 돌파(44500→44700 +0.45%) RVOL=2.6x,VWAP+AI,663,0.00,"14:50 오버나이트 차단 (CHoCH B급, 당일 강제 청산)",SYSTEM_EXIT,3.780232673611111,2026-04-14 11:03,2026-04-14,EXPLORATION,TIME_EXIT,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-04-13,2026-04-13,2026-04-13,False,,False,,1.0,0.0,0.0
378,396470,워트,7470.00,12:28 TREND BREAKOUT[NORMAL]: 고점돌파(7450→7470) Vol×3.4 몸통67% 점수5/5 이격0.9%,VWAP+AI,748,-0.27,"12:33 Early Failure[no_follow] 구조 (방향실패(2)+거래량고갈(1)+추종실패(1), score=4)",EXPERIMENT_EXIT,0.08388770444444445,2026-04-14 12:28,2026-04-14,TREND_BREAKOUT,EF,12:00~13:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-04-13,2026-04-13,2026-04-13,False,,False,,1.0,-0.27,-0.27
383,070300,엑스큐어,2915.00,EXPLORATION:12:25 돌파(2900→2915 +0.52%) RVOL=3.0x,VWAP+AI,745,0.00,"14:50 오버나이트 차단 (CHoCH B급, 당일 강제 청산)",SYSTEM_EXIT,2.4090124333333334,2026-04-15 12:25,2026-04-15,EXPLORATION,TIME_EXIT,12:00~13:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-04-14,2026-04-14,2026-04-14,False,,False,,1.0,0.0,0.0
384,037030,파워넷,8640.00,EXPLORATION:12:56 돌파(8590→8640 +0.58%) RVOL=2.1x,VWAP+AI,776,-0.69,"13:05 Early Failure[no_follow] 구조 (방향실패(2)+거래량고갈(1)+추종실패(1), score=4)",EXPERIMENT_EXIT,0.1424528825,2026-04-15 12:56,2026-04-15,EXPLORATION,EF,12:00~13:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-04-14,2026-04-14,2026-04-14,False,,False,,1.0,-0.69,-0.69
388,294630,서남,6030.00,EXPLORATION:11:24 돌파(5980→6030 +0.84%) RVOL=2.2x,VWAP+AI,684,-0.33,"11:29 Early Failure[no_follow] 구조 (방향실패(2)+거래량고갈(1), score=3)",EXPERIMENT_EXIT,0.08877300666666667,2026-04-16 11:24,2026-04-16,EXPLORATION,EF,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-04-15,2026-04-15,2026-04-15,False,,False,,1.0,-0.33,-0.33
414,458650,성우,13820.00,EXPLORATION:12:49 돌파(13770→13820 +0.36%) RVOL=16.9x,VWAP+AI,769,-0.58,13:19 MFE부족 (30분 후 MFE=0.14%<0.2%),EXPERIMENT_EXIT,0.5064786922222222,2026-05-11 12:49,2026-05-11,EXPLORATION,EF_OTHER,12:00~13:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-05-10,2026-05-08,2026-05-08,False,,False,,1.0,-0.58,-0.58
416,006400,삼성SDI,684000.00,SWING:pullback score=7.0,SWING,540,-6.95,09:00 [HARD_STOP] -5.0% (-6.95%),RISK_EXIT,24.001080421111112,2026-05-12 09:00,2026-05-12,SWING,HARD_STOP,09:00~09:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-05-11,2026-05-11,2026-05-11,True,EARLY_WINDOW_BLOCK,True,EARLY_WINDOW_BLOCK,0.0,-6.95,
419,396470,워트,6690.00,EXPLORATION:12:10 돌파(6640→6690 +0.75%) RVOL=6.6x,VWAP+AI,730,-5.08,10:54 [HARD_STOP] -5.0% (-5.08%),RISK_EXIT,238.73379331805555,2026-06-09 12:10,2026-06-09,EXPLORATION,HARD_STOP,12:00~13:30,False,False,RISK_OFF,-6,KOSPI_below_EMA20|KOSPI_slope_down|KOSPI_drop_-8.3pct|KOSDAQ_below_EMA20|KOSDAQ_slope_down|KOSDAQ_drop_-9.1pct,2026-06-08,2026-06-08,2026-06-08,False,,True,REGIME_BLOCK_RISK_OFF,0.0,-5.08,
421,035420,NAVER,253000.00,SWING:pullback score=7.0,SWING,540,-4.35,14:50 오버나이트 차단 (손실-4.35%<-3.0%),SYSTEM_EXIT,53.831739847777776,2026-06-15 09:00,2026-06-15,SWING,TIME_EXIT,09:00~09:30,False,False,NEUTRAL,0,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_below_EMA20|KOSDAQ_slope_down,2026-06-14,2026-06-12,2026-06-12,True,EARLY_WINDOW_BLOCK,True,EARLY_WINDOW_BLOCK,0.0,-4.35,
424,005930,삼성전자,353500.00,SWING:pullback score=5.0,SWING,540,-4.64,"14:50 오버나이트 차단 (손실-4.64%<-3.0%, B급+손실-4.64%<-1.5%)",SYSTEM_EXIT,197.83166509944445,2026-06-23 09:00,2026-06-23,SWING,TIME_EXIT,09:00~09:30,False,False,NEUTRAL,0,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_below_EMA20|KOSDAQ_slope_down,2026-06-22,2026-06-22,2026-06-22,True,EARLY_WINDOW_BLOCK,True,EARLY_WINDOW_BLOCK,0.0,-4.64,
427,005930,삼성전자,334000.00,SWING:pullback score=5.0,SWING,540,-4.64,"14:50 오버나이트 차단 (손실-4.64%<-3.0%, B급+손실-4.64%<-1.5%)",SYSTEM_EXIT,5.832312348888889,2026-07-01 09:00,2026-07-01,SWING,TIME_EXIT,09:00~09:30,False,False,NEUTRAL,0,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_below_EMA20|KOSDAQ_slope_down,2026-06-30,2026-06-30,2026-06-30,True,EARLY_WINDOW_BLOCK,True,EARLY_WINDOW_BLOCK,0.0,-4.64,
